timestamp,engine_temp,hydraulic_pressure,vibration,defect_detected,engine_temp_roll,vibration_roll,hydraulic_pressure_roll,predicted_fault_risk,risk_transition
909,0.252189739506313,0.9324644313998608,0.0768712070128118,normal,0.2895688772608347,0.10559676331759944,0.9614101416111165,no_immediate_risk,False
910,0.208793083835741,0.9465326833150928,0.0984490896830748,normal,0.21044818564440884,0.10107889413351312,0.9590070639737338,no_immediate_risk,False
911,0.3101467409850977,0.9446555898252248,0.100472016183412,normal,0.22697645319076304,0.10552933243425486,0.9573680894106722,no_immediate_risk,False
912,0.1518598566715958,0.949132756276324,0.1564396493594066,normal,0.21792173814128057,0.1133513149022252,0.9552250190694126,no_immediate_risk,False
913,0.3266408827209641,0.9477730242430272,0.1045178691840863,normal,0.23680468661130671,0.10997977073499661,0.9540171790534938,no_immediate_risk,False
914,0.2722670913434193,0.96171525221371,0.1328388401888064,normal,0.2365771812080534,0.11213755900202291,0.9533021589891553,no_immediate_risk,False
915,0.2374587646456598,0.9641030743209632,0.1139581928523263,normal,0.23772608349448268,0.10890087660148344,0.9542261134878783,no_immediate_risk,False
916,0.152599249232169,0.9670347892415349,0.1011463250168577,normal,0.24020589238994394,0.10964261631827374,0.9544323947865883,no_immediate_risk,False
917,0.2711864406779654,0.9789208370643054,0.1105866486850977,normal,0.2378398361961093,0.10957518543492917,0.9534096109839817,no_immediate_risk,False
918,0.2316005005118868,0.942400424501708,0.1382333108563722,normal,0.24147423501308118,0.11335131490222516,0.9534732862401751,no_immediate_risk,False
919,0.2075418041178474,0.968673100520678,0.1368846931894808,normal,0.2370094414742346,0.11935266351989209,0.957094153152257,no_immediate_risk,False
920,0.1475941303605958,0.9402845488011142,0.1153068105192178,normal,0.2308895461267201,0.1210384356035064,0.956469339700859,no_immediate_risk,False
921,0.2095324763963142,0.9618678075150068,0.1260957518543493,normal,0.22082811966784174,0.1236008091706001,0.9581905614698372,no_immediate_risk,False
922,0.1813786827437149,0.9483235498955328,0.1247471341874578,normal,0.22378000227505365,0.12043155765340523,0.958109640831758,no_immediate_risk,False
923,0.2048686156296209,0.921188604782277,0.1180040458530006,normal,0.21160277556591933,0.12178017532029665,0.9554511988856831,no_immediate_risk,False
924,0.2507109543851666,0.9468178954001264,0.105192178017532,normal,0.20944716187009407,0.11901550910316923,0.9539614632043246,no_immediate_risk,False
925,0.3202138550790576,0.9464199250489173,0.0681051921780175,normal,0.21772267091343384,0.11443020903573835,0.9521931482771201,no_immediate_risk,False
926,0.2574792401319525,0.9723078963950518,0.1847606203641268,normal,0.2282106700034122,0.12279163857046524,0.9527204589924718,no_immediate_risk,False
927,0.1708565578432481,0.9703976387092496,0.1146325016857721,normal,0.21817768171994048,0.12319622387053268,0.9518681391569661,no_immediate_risk,False
928,0.1012967807985436,0.9365502603389382,0.1213755900202292,normal,0.20514730974860615,0.12151045178691837,0.9512831227406892,no_immediate_risk,False
929,0.2136275736548736,0.9466653400988294,0.0701281186783547,normal,0.20575588670230877,0.11483479433580576,0.9490823466985043,no_immediate_risk,False
930,0.2405869639403932,0.93664975292674,0.1274443695212407,normal,0.21505517006028851,0.11604855023600806,0.9487188671110669,no_immediate_risk,False
931,0.2164713911955402,0.9694027128312276,0.1058664868509777,normal,0.21574906154021112,0.11402562373567089,0.9494723576426889,no_immediate_risk,False
932,0.1206916164258902,0.9614963685205452,0.0377612946729602,normal,0.20968035490842865,0.10532703978422116,0.9507896395051902,no_immediate_risk,False
933,0.2271072687976332,0.9443504792226312,0.1159811193526635,normal,0.21190422022522987,0.10512474713418744,0.9531058269492256,no_immediate_risk,False
934,0.2000341258104874,0.9813617218850532,0.1550910316925151,normal,0.20683653736776195,0.11011463250168577,0.9565602095977184,no_immediate_risk,False
935,0.2322830167216469,0.9734752760919312,0.1207012811867835,normal,0.19804345353202088,0.11537424140256233,0.9592657447020198,no_immediate_risk,False
936,0.2255716073256737,0.9659403707757108,0.1065407956844234,normal,0.194852690251393,0.10755225893459201,0.9586289921400857,no_immediate_risk,False
937,0.2035035832101006,0.9583789341027428,0.1085637221847606,normal,0.19811739278807824,0.10694538098449087,0.9574271216794351,no_immediate_risk,False
938,0.2024798088954611,0.956826849733028,0.1638570465273095,normal,0.20823569559777,0.11119352663519891,0.9594547806188439,no_immediate_risk,False
939,0.2578773745876463,0.9625178257553144,0.1416048550236008,normal,0.21266067569104727,0.1183412002697235,0.9610400291844924,no_immediate_risk,False
940,0.2609486975315662,0.9658541438662822,0.122049898853675,normal,0.21469684905016456,0.11780175320296693,0.9639604682784467,no_immediate_risk,False
941,0.1757479240131947,0.9609591085464132,0.1409305461901551,normal,0.21062450233193003,0.12130815913688468,0.9631161078499654,no_immediate_risk,False
942,0.1574337390513021,0.9357211554405864,0.0997977073499662,normal,0.2142987145944712,0.12751180040458526,0.9605385865419693,no_immediate_risk,False
943,0.1555568194744623,0.9459556263058402,0.1105866486850977,normal,0.2071436696621541,0.1269723533378287,0.9606991012502902,no_immediate_risk,False
944,0.2180639290183141,0.9360461645607404,0.1355360755225893,normal,0.2089466499829368,0.1250168577208361,0.9561675455178589,no_immediate_risk,False
945,0.2937663519508584,0.9566013332006766,0.1692515171948752,normal,0.21509498350585793,0.1298718813216453,0.9544801512287334,no_immediate_risk,False
946,0.1946877488340348,0.9657347527609192,0.1119352663519892,normal,0.21200659765669405,0.13041132838840186,0.9544595894272543,no_immediate_risk,False
947,0.2502559435786597,0.967518986502172,0.1119352663519892,normal,0.21668183369354996,0.1307484828051247,0.9553735946671973,no_immediate_risk,False
948,0.2604368103742458,0.9494975624315988,0.1604855023600809,normal,0.22247753384142843,0.13041132838840186,0.9546406659370545,no_immediate_risk,False
949,0.1122170401547033,0.9403906742281034,0.0674308833445718,normal,0.20791150039813414,0.12299393122049898,0.9524279507843334,no_immediate_risk,False
950,0.1958821522011149,0.96635823964448,0.1233985165205664,normal,0.201404845865089,0.12312879298718808,0.952478360362153,no_immediate_risk,False
951,0.2761346831987255,0.929492919444168,0.1247471341874578,normal,0.21144352178364206,0.12151045178691837,0.9493317414519284,no_immediate_risk,False
952,0.1398589466499826,0.9691506649421284,0.0863115306810519,normal,0.20968604254351014,0.12016183412002694,0.9526746924020827,no_immediate_risk,False
953,0.2811398020702986,0.935913507777004,0.1031692515171948,normal,0.22224434080309377,0.11942009440323667,0.951670480549199,no_immediate_risk,False
954,0.1554999431236492,0.9563293867940172,0.0957518543492919,normal,0.21598794221362727,0.11544167228590692,0.9536988027725268,no_immediate_risk,False
955,0.11727903537709,0.9640102145723476,0.1038435603506406,normal,0.19833921055625042,0.10890087660148344,0.9544396909096939,no_immediate_risk,False
956,0.2337049254919803,0.9314960368785858,0.0869858395144976,normal,0.20224092822204498,0.1064059339177343,0.9510158193214606,no_immediate_risk,False
957,0.304515982254578,0.9685404437369418,0.0991233985165205,normal,0.2076669320896368,0.10512474713418743,0.9511179650449375,no_immediate_risk,False
958,0.1400295757024228,0.95134812456472,0.0411328388401888,normal,0.1956262086224545,0.09318948078219821,0.9513030212582496,no_immediate_risk,False
959,0.1963371630076209,0.9530328657181708,0.0896830748482805,normal,0.20403822090774626,0.09541469993256908,0.9525672404072563,no_immediate_risk,False
960,0.1709134341940617,0.9646403342950948,0.105192178017532,normal,0.20154134910704094,0.09359406608226564,0.9523954498723178,no_immediate_risk,False
961,0.1846775110908884,0.957224820084237,0.0876601483479433,normal,0.19239563189625725,0.08988536749831419,0.9551686399363248,no_immediate_risk,False
962,0.2327380275281534,0.9529267402911816,0.0829399865138233,normal,0.20168353998407432,0.08954821308159133,0.9535462474712301,no_immediate_risk,False
963,0.162723239676942,0.9585712864391602,0.1058664868509777,normal,0.18984188374473865,0.08981793661496962,0.9558120253374458,no_immediate_risk,False
964,0.1620975998179954,0.9570391005870064,0.1011463250168577,normal,0.1905016494141733,0.0903573836817262,0.9558829967167446,no_immediate_risk,False
965,0.24308952337618,0.9402978144794878,0.1571139581928523,normal,0.20308269821408226,0.09568442346594738,0.9535117567074586,no_immediate_risk,False
966,0.1951427596405408,0.9325042284349816,0.1517194875252865,normal,0.19922648162893836,0.10215778826702626,0.9536125758630982,no_immediate_risk,False
967,0.1851325218973945,0.9644081849235566,0.1233985165205664,normal,0.18728813559322,0.10458530006743086,0.9531993499817597,no_immediate_risk,False
968,0.3077579342509384,0.9432096308824992,0.0445043830074174,normal,0.20406097144807153,0.10492245448415369,0.9523855006135376,no_immediate_risk,False
969,0.2439426686383798,0.9478526183132692,0.0681051921780175,normal,0.20882152201114743,0.1027646662171274,0.9518674758730474,no_immediate_risk,False
970,0.1517461039699688,0.9548966935296654,0.1429534726904922,normal,0.20690478898873815,0.10654079568442343,0.9508931117965045,no_immediate_risk,False
971,0.2178932999658736,0.9653168838921502,0.1517194875252865,normal,0.21022636787623666,0.11294672960215775,0.9517023181772958,no_immediate_risk,False
972,0.0784324877715842,0.9510297482837528,0.1341874578556979,normal,0.19479581390057976,0.11807147673634522,0.951512618976553,no_immediate_risk,False
973,0.0890683653736772,0.9411468178954,0.1355360755225893,normal,0.18743032647025326,0.12103843560350638,0.9497701721221767,no_immediate_risk,False
974,0.2331361619838468,0.9569528736775776,0.1173297370195549,normal,0.1945341826868384,0.12265677680377607,0.949761549431234,no_immediate_risk,False
975,0.2206802411557267,0.9666766159254468,0.0984490896830748,normal,0.19229325446479306,0.11679028995279835,0.95239942957583,no_immediate_risk,False
976,0.1994653623023548,0.9607203263356878,0.1180040458530006,normal,0.19272551473097446,0.11341874578556974,0.9552210393659004,no_immediate_risk,False
977,0.1616994653623016,0.9551222100620173,0.1126095751854349,normal,0.19038220907746517,0.1123398516520566,0.9542924418797465,no_immediate_risk,False
978,0.231771129564327,0.943720359499884,0.0957518543492919,normal,0.18278352860880404,0.11746459878624407,0.954343514741485,no_immediate_risk,False
979,0.3087248322147644,0.9390309421948064,0.1335131490222522,normal,0.1892617449664425,0.12400539447066752,0.9534613471296389,no_immediate_risk,False
980,0.144010920259356,0.980340264650284,0.1638570465273095,normal,0.18848822659538123,0.12609575185434924,0.9560057042417007,no_immediate_risk,False
981,0.2159026276874076,0.94518621696017,0.0505731625084288,normal,0.18828915936753463,0.11598111935266349,0.9539926375485027,no_immediate_risk,False
982,0.1768285746786486,0.9501144164759724,0.1186783546864464,normal,0.19812876805824103,0.11443020903573833,0.9539011043677247,no_immediate_risk,False
983,0.2078830622227272,0.9816005040957784,0.088334457181389,normal,0.21001023774314603,0.1097100472016183,0.9579464729877625,no_immediate_risk,False
984,0.1575474917529291,0.9774483467648328,0.1335131490222522,normal,0.20245137072005429,0.11132838840188804,0.959996020296488,no_immediate_risk,False
985,0.2304060971448067,0.9725864756408984,0.1476736345246123,normal,0.2034239563189623,0.11625084288604177,0.9605870062680332,no_immediate_risk,False
986,0.246729609828233,0.961794846283952,0.1341874578556979,normal,0.2081503810715501,0.1178691840863115,0.9606944582628596,no_immediate_risk,False
987,0.2412694801501529,0.94789241534839,0.0667565745111261,normal,0.21610738255033524,0.11328388401888063,0.9599714787914968,no_immediate_risk,False
988,0.2770447048117392,0.9346797996882564,0.109912339851652,normal,0.22063474007507647,0.11469993256911663,0.9590674228103341,no_immediate_risk,False
989,0.1854169036514616,0.9593406957848308,0.1496965610249494,normal,0.20830394721874618,0.11631827376938635,0.9610983981693366,no_immediate_risk,False
990,0.3253327266522579,0.95961264219149,0.1389076196898179,normal,0.22643612785803638,0.1138233310856372,0.9590256359234571,no_immediate_risk,False
991,0.2165282675463542,0.973972739030942,0.1786918408631153,normal,0.22649869184393104,0.12663519892110583,0.9619042881305344,no_immediate_risk,False
992,0.2410988510977132,0.9756972772195138,0.1173297370195549,normal,0.23292571948583748,0.12650033715441672,0.9644625742048885,no_immediate_risk,False
993,0.1539642816516893,0.9812157994229432,0.1072151045178692,normal,0.2275338414287337,0.12838840188806472,0.964424103737605,no_immediate_risk,False
994,0.2757934250938456,0.94339535037973,0.0950775455158462,normal,0.2393584347628254,0.12454484153742414,0.9610188040990947,no_immediate_risk,False
995,0.2600386759185529,0.9711935794116676,0.1045178691840863,normal,0.2423216926402,0.12022926500337153,0.9608795144761716,no_immediate_risk,False
996,0.1712546922989419,0.9402049547308726,0.1368846931894808,normal,0.2347742008872709,0.12049898853674981,0.9587205253208637,no_immediate_risk,False
997,0.1801274030258213,0.9446688555035982,0.1166554281861092,normal,0.22865999317483773,0.1254888739042481,0.9583981693363844,no_immediate_risk,False
998,0.1917870549425546,0.961503001359732,0.1078894133513149,normal,0.22013422818791922,0.1252865812542144,0.9610804895035321,no_immediate_risk,False
999,0.1615857126606754,0.962219347991908,0.0923803101820633,normal,0.2177511090888406,0.1195549561699258,0.9613683547242398,no_immediate_risk,False
1000,0.2517347286998062,0.9696746592378868,0.0755225893459204,normal,0.21039130929359545,0.11321645313553605,0.9623745564288795,no_immediate_risk,False
1001,0.169207143669662,0.9538951348124564,0.1072151045178692,normal,0.2056591969059262,0.10606877950101143,0.9603667960070308,no_immediate_risk,False
1002,0.2233534296439536,0.9677312373561504,0.1294672960215779,normal,0.20388465476055026,0.10728253540121373,0.9595701920206945,no_immediate_risk,False
1003,0.2275622796041401,0.9638045965575563,0.0640593391773432,normal,0.21124445455579535,0.10296695886716115,0.957829071734156,no_immediate_risk,False
1004,0.2555454442042992,0.9591815076443472,0.1132838840188806,normal,0.2092196564668407,0.10478759271746459,0.9594076874606177,no_immediate_risk,False
1005,0.1500398134455691,0.964607170099161,0.1281186783546864,normal,0.19821977021954235,0.1071476736345246,0.9587490465293669,no_immediate_risk,False
1006,0.2228415424866336,0.9699598713229198,0.1200269723533378,normal,0.2033784552383115,0.10546190155091029,0.9617245381885715,no_immediate_risk,False
1007,0.315834376066431,0.9388120585016416,0.1193526635198921,normal,0.2169491525423725,0.10573162508428857,0.9611388584883759,no_immediate_risk,False
1008,0.2607780684791261,0.9456505157032468,0.122049898853675,normal,0.22384825389602964,0.1071476736345246,0.9595536099227274,no_immediate_risk,False
1009,0.2186326925264476,0.9604284814114684,0.1207012811867835,normal,0.22955295188260685,0.10997977073499661,0.9593745232646835,no_immediate_risk,False
1010,0.0705266750085309,0.960003979703512,0.0944032366824005,normal,0.21143214651347933,0.11186783546864462,0.958407455311246,no_immediate_risk,False
1011,0.1250710954385163,0.9714854243358868,0.1058664868509777,normal,0.20701854169036477,0.11173297370195548,0.9601664842635891,no_immediate_risk,False
1012,0.1025480605164368,0.9613968759327428,0.1038435603506406,normal,0.19493800477761308,0.10917060013486173,0.9595330481212482,no_immediate_risk,False
1013,0.1969628028665679,0.9694093456704144,0.0714767363452461,normal,0.19187805710385586,0.10991233985165202,0.960093523032534,no_immediate_risk,False
1014,0.1128426800136503,0.954976287599907,0.0674308833445718,normal,0.17760778068479094,0.10532703978422116,0.9596730010280901,no_immediate_risk,False
1015,0.1499829370947556,0.947355155374258,0.1773432231962239,normal,0.1776020930497096,0.1102494942683749,0.9579477995555997,no_immediate_risk,False
1016,0.2186895688772607,0.9612443206314464,0.1861092380310182,normal,0.17718689568877233,0.11685772083614294,0.9570762444864525,no_immediate_risk,False
1017,0.2289841883744734,0.9564355122210064,0.1085637221847606,normal,0.16850187691957658,0.1157788267026298,0.9588385898583889,no_immediate_risk,False
1018,0.197019679217381,0.9724140218220408,0.0458530006743088,normal,0.16212603799340206,0.10815913688469317,0.9615149404702683,no_immediate_risk,False
1019,0.2059492662950743,0.9230457997545852,0.0802427511800404,normal,0.1608576953702647,0.10411328388401886,0.9577766723045802,no_immediate_risk,False
1020,0.256455465817313,0.9516200709713794,0.1631827376938638,normal,0.17945057445114293,0.1109912339851652,0.9569382814313666,no_immediate_risk,False
1021,0.1882038448413148,0.9446555898252248,0.1469993256911665,normal,0.1857638493914228,0.11510451786918405,0.9542552979803005,no_immediate_risk,False
1022,0.2550904333977932,0.9573840082247208,0.1159811193526635,normal,0.20101808667955842,0.11631827376938637,0.9538540112094983,no_immediate_risk,False
1023,0.2255147309748602,0.9515006798660168,0.1186783546864464,normal,0.20387327949038764,0.12103843560350638,0.9520631446290585,no_immediate_risk,False
1024,0.216869525651234,0.9337313036845424,0.1584625758597437,normal,0.214275964054146,0.13014160485502357,0.949938646237522,no_immediate_risk,False
1025,0.2509953361392329,0.9644081849235566,0.0768712070128118,normal,0.22437720395859376,0.12009440323668237,0.9516439491924519,no_immediate_risk,False
1026,0.2644750312819925,0.9677312373561504,0.1213755900202292,normal,0.22895575019906694,0.11362103843560348,0.9522926408649225,no_immediate_risk,False
1027,0.2119781594812875,0.95405432295294,0.1321645313553607,normal,0.22725514730974833,0.11598111935266346,0.9520545219381157,no_immediate_risk,False
1028,0.2898418837447387,0.9373926309156636,0.062036412677006,normal,0.2365373677624841,0.1175994605529332,0.9485523828474781,no_immediate_risk,False
1029,0.195939028551928,0.9749278678738432,0.0728253540121375,normal,0.23553634398816947,0.11685772083614292,0.9537405896594038,no_immediate_risk,False
1030,0.23609373222614,0.9653633137664576,0.1294672960215779,normal,0.23350017062905218,0.11348617666891432,0.9551149139389116,no_immediate_risk,False
1031,0.1811511773404617,0.9715517527277552,0.0660822656776803,normal,0.2327949038789669,0.10539447066756569,0.9578045302291646,no_immediate_risk,False
1032,0.182061198953475,0.9373329353629822,0.1213755900202292,normal,0.22549198043453506,0.10593391773432229,0.9557994229429909,no_immediate_risk,False
1033,0.1608463201001018,0.9509435213743244,0.1159811193526635,normal,0.2190251393470592,0.10566419420094397,0.9557437070938215,no_immediate_risk,False
1034,0.2084518257308607,0.9486021291413788,0.1072151045178692,normal,0.21818336935502186,0.10053944706675652,0.9572307896395053,no_immediate_risk,False
1035,0.1764873165737683,0.9533578748383243,0.0539447066756574,normal,0.2107325673984754,0.0982467970330411,0.9561257586309819,no_immediate_risk,False
1036,0.1909907860311683,0.9652770868570292,0.0337154416722859,normal,0.203384142873393,0.08948078219824676,0.9558803435810699,no_immediate_risk,False
1037,0.1919576839949948,0.981965310251053,0.1395819285232636,normal,0.20138209532476373,0.09022252191503705,0.9586714423108811,no_immediate_risk,False
1038,0.1475372540097828,0.9452989752263454,0.0768712070128118,normal,0.18715163235126814,0.09170600134861763,0.9594620767419493,no_immediate_risk,False
1039,0.1604481856444088,0.943149935329818,0.1058664868509777,normal,0.18360254806051624,0.09501011463250164,0.9562842834875468,no_immediate_risk,False
1040,0.1909907860311683,0.978755016084635,0.105192178017532,normal,0.17909225344101903,0.09258260283209704,0.9576234537193645,no_immediate_risk,False
1041,0.2064611534523939,0.9521838623022584,0.1058664868509777,normal,0.18162325105221228,0.0965610249494268,0.955686664676815,no_immediate_risk,False
1042,0.1862131725628479,0.9401253606606308,0.1186783546864464,normal,0.18203844841314956,0.09629130141604852,0.9559659072065797,no_immediate_risk,False
1043,0.2550904333977932,0.933127715318542,0.1240728253540121,normal,0.1914628597429187,0.09710047201618338,0.9541843266010016,no_immediate_risk,False
1044,0.2341599362984867,0.9464796206015986,0.1416048550236008,normal,0.1940336707996813,0.10053944706675652,0.9539720757470235,no_immediate_risk,False
1045,0.1754635422591284,0.9618014791231386,0.0923803101820633,normal,0.19393129336821732,0.10438300741739712,0.9548164361755049,no_immediate_risk,False
1046,0.1967352974633147,0.9469372865054888,0.100472016183412,normal,0.19450574451143193,0.11105866486850975,0.9529824561403508,no_immediate_risk,False
1047,0.2488340348083264,0.9555732431267204,0.1355360755225893,normal,0.20019337959276512,0.11065407956844231,0.9503432494279176,no_immediate_risk,False
1048,0.2000910021613009,0.9367359798361689,0.1301416048550236,normal,0.20544875440791693,0.11598111935266349,0.9494869498888999,no_immediate_risk,False
1049,0.2924581958821517,0.9725400457665904,0.1011463250168577,normal,0.2186497554316912,0.11550910316925149,0.9524259609325771,no_immediate_risk,False
1050,0.1030599476737572,0.9609060458329188,1.0,vibration_high,0.2098566715959501,0.2049898853674983,0.9506410639074057,no_immediate_risk,False
1051,0.2356387214196331,0.9424203230192684,0.1341874578556979,normal,0.21277442839267402,0.2078219824679703,0.9496647099791066,no_immediate_risk,False
1052,0.1383801615288362,0.9474281166053128,0.148347943358058,normal,0.20799112728927285,0.21078894133513146,0.9503949855735747,no_immediate_risk,False
1053,0.1179046752360366,0.9463801280137962,0.1456507080242751,normal,0.1942725514730972,0.2129467296021578,0.9517202268431003,no_immediate_risk,False
1054,0.1359344784438625,0.9607402248532484,0.1274443695212407,normal,0.18445000568763475,0.21153068105192174,0.9531462872682651,no_immediate_risk,False
1055,0.2125469229894205,0.9659470036148972,0.109912339851652,normal,0.18815834376066398,0.21328388401888065,0.9535608397174411,no_immediate_risk,False
1056,0.1803549084290749,0.9545849500878848,0.1126095751854349,normal,0.18652030485723997,0.2144976399190829,0.9543256060756805,no_immediate_risk,False
1057,0.1630644977818218,0.9353828806420588,0.0991233985165205,normal,0.17794335115458954,0.21085637221847603,0.9523065698272145,no_immediate_risk,False
1058,0.1413946081219426,0.9573574768679732,0.1301416048550236,normal,0.17207371175065372,0.21085637221847603,0.9543687195303949,no_immediate_risk,False
1059,0.2602093049709926,0.944078532815972,0.136210384356035,normal,0.1688488226595378,0.21436277815239374,0.951522568235333,no_immediate_risk,False
1060,0.2966670458423381,0.9639505190196664,0.1274443695212407,normal,0.18820953247639588,0.12710721510451783,0.9518270155540078,no_immediate_risk,False
1061,0.12427482652713,0.9609591085464132,0.0977747808496291,normal,0.17707314298714555,0.12346594740391097,0.9536808941067223,no_immediate_risk,False
1062,0.2598680468661132,0.9560176433522368,0.0896830748482805,normal,0.18922193152087327,0.1175994605529332,0.9545398467814147,no_immediate_risk,False
1063,0.1908201569787277,0.950273604616456,0.0478759271746459,normal,0.19651347969514238,0.10782198246797028,0.9549291944416807,no_immediate_risk,False
1064,0.1925264475031278,0.9333465990117068,0.1119352663519892,normal,0.2021726766010689,0.10627107215104514,0.9521898318575266,no_immediate_risk,False
1065,0.1040837219883967,0.9408947700063012,0.1517194875252865,normal,0.19132635650096655,0.11045178691840858,0.949684608496667,no_immediate_risk,False
1066,0.1609031964509153,0.979292276058767,0.0917060013486176,normal,0.18938118530315057,0.10836142953472686,0.9521553410937551,no_immediate_risk,False
1067,0.3673074735524966,0.9411998806088946,0.0944032366824005,normal,0.20980548288021805,0.10788941335131486,0.9527370410904388,no_immediate_risk,False
1068,0.0783756114207707,0.939369216993334,0.1105866486850977,normal,0.20350358321010087,0.10593391773432226,0.9509382151029749,no_immediate_risk,False
1069,0.2811398020702986,0.9324710642390476,0.1604855023600809,normal,0.20559663292003147,0.10836142953472687,0.9497774682452824,no_immediate_risk,False
1070,0.1093732226140371,0.9631877425131828,0.1078894133513149,normal,0.18686725059720138,0.10640593391773427,0.9497011905946341,no_immediate_risk,False
1071,0.1917870549425546,0.9495837893410272,0.1233985165205664,normal,0.19361847343874383,0.10896830748482803,0.9485636586740954,no_immediate_risk,False
1072,0.2123194175861678,0.9439989387457304,0.1254214430209035,normal,0.1888636105107493,0.11254214430209031,0.9473617882134449,no_immediate_risk,False
1073,0.2158457513365941,0.97401916890525,0.1523937963587323,normal,0.19136616994653594,0.12299393122049895,0.9497363446423241,no_immediate_risk,False
1074,0.2153907405300872,0.9690644380326998,0.0971004720161834,normal,0.19365259924923187,0.12151045178691837,0.9533081285444233,no_immediate_risk,False
1075,0.2266522579911272,0.9477663914038406,0.1523937963587323,normal,0.2059094528495049,0.12157788267026295,0.9539952906841773,no_immediate_risk,False
1076,0.1880332157888742,0.9398865784499056,0.0876601483479433,normal,0.2086224547833008,0.12117329737019553,0.9500547209232912,no_immediate_risk,False
1077,0.0998748720282103,0.9657612841176668,0.100472016183412,normal,0.18187919463087215,0.12178017532029665,0.9525108612741684,no_immediate_risk,False
1078,0.2449095666022063,0.9490398965277088,0.1085637221847606,normal,0.19853259014901575,0.12157788267026295,0.953477929227606,no_immediate_risk,False
1079,0.2048117392788073,0.9723543262693596,0.105192178017532,normal,0.1908997838698666,0.11604855023600806,0.9574662554306371,no_immediate_risk,False
1080,0.1826299624616081,0.9798958644247672,0.1207012811867835,normal,0.1982254578546237,0.11732973701955493,0.9591370676217956,no_immediate_risk,False
1081,0.2603230576726192,0.9548635293337312,0.1463250168577208,normal,0.2050790581276302,0.11962238705327037,0.9596650416210659,no_immediate_risk,False
1082,0.1427596405414628,0.9521440652671376,0.1126095751854349,normal,0.19812308042315968,0.1183412002697235,0.9604795542732066,no_immediate_risk,False
1083,0.2010579001251278,0.9642954266573808,0.1571139581928523,normal,0.19664429530201305,0.11881321645313551,0.9595071800484198,no_immediate_risk,False
1084,0.3134455693322713,0.9684011541140184,0.1287929871881321,normal,0.20644977818223148,0.12198246797033037,0.9594408516565517,no_immediate_risk,False
1085,0.2301217153907404,0.9116837462275726,0.1011463250168577,normal,0.20679672392219278,0.11685772083614292,0.9558325871389248,no_immediate_risk,False
1086,0.2790353770902052,0.9587636387755778,0.1274443695212407,normal,0.2158969400523259,0.12083614295347264,0.9577202931714922,no_immediate_risk,False
1087,0.1755204186099419,0.9307597917288496,0.0681051921780175,normal,0.22346149471049906,0.11759946055293322,0.9542201439326103,no_immediate_risk,False
1088,0.1406552155613694,0.951381288760654,0.1517194875252865,normal,0.2130360596064153,0.12191503708698578,0.9544542831559047,no_immediate_risk,False
1089,0.2332499146854734,0.9675521506981064,0.0714767363452461,normal,0.21587987714708196,0.11854349291975722,0.9539740655987796,no_immediate_risk,False
1090,0.2128881810943004,0.9512154677809836,0.0984490896830748,normal,0.2189056990103512,0.11631827376938633,0.9511060259344012,no_immediate_risk,False
1091,0.1403139574564891,0.9529731701654892,0.1139581928523263,normal,0.20690478898873818,0.11308159136884688,0.950916990017577,no_immediate_risk,False
1092,0.1471959959049025,0.9648990150233808,0.1119352663519892,normal,0.20734842452508215,0.11301416048550232,0.9521924849932013,no_immediate_risk,False
1093,0.1725059720168356,0.9545584187311378,0.0768712070128118,normal,0.20449323171425293,0.10498988536749827,0.9512187842005769,no_immediate_risk,False
1094,0.2455352064611529,0.9455311245978844,0.0937289278489548,normal,0.1977021954271411,0.10148347943358053,0.9489317812489636,no_immediate_risk,False
1095,0.139176430440223,0.9823035850495808,0.0674308833445718,normal,0.18860766693208936,0.09811193526635195,0.9559937651311646,no_immediate_risk,False
1096,0.1786486179046749,0.9687924916260404,0.0822656776803776,normal,0.17856899101353632,0.09359406608226564,0.9569966504162106,no_immediate_risk,False
1097,0.1093732226140371,0.938977879481312,0.078894133513149,normal,0.17195427141394584,0.09467296021577878,0.9578184591914569,no_immediate_risk,False
1098,0.094699124104197,0.9541405498623688,0.1308159136884693,normal,0.1673586622682286,0.09258260283209707,0.9580943853016285,no_immediate_risk,False
1099,0.2806847912637922,0.942904520279906,0.1571139581928523,normal,0.1721021499260605,0.10114632501685769,0.9556296222598084,no_immediate_risk,False
1100,0.2040723467182341,0.9609723742247868,0.1166554281861092,normal,0.17122056648845385,0.10296695886716115,0.9566053129041887,no_immediate_risk,False
1101,0.2203958594016604,0.937876828176301,0.0708024275118004,normal,0.17922875668297097,0.09865138233310854,0.95509567870527,no_immediate_risk,False
1102,0.1617563417131156,0.9647331940437104,0.0721510451786918,normal,0.18068479126379228,0.09467296021577878,0.9550790966073028,no_immediate_risk,False
1103,0.2860311682402452,0.9468444267568734,0.1382333108563722,normal,0.19203731088613324,0.10080917060013483,0.9543076974098765,no_immediate_risk,False
1104,0.2126037993402341,0.966895499618612,0.122049898853675,normal,0.18874417017404138,0.10364126770060685,0.9564441349119491,no_immediate_risk,False
1105,0.1487316573768624,0.9761947401585253,0.0566419420094403,normal,0.1896996928677053,0.1025623735670937,0.9558332504228435,no_immediate_risk,False
1106,0.2409850983960866,0.9248830962093324,0.1368846931894808,normal,0.19593334091684647,0.10802427511800403,0.9514423108811728,no_immediate_risk,False
